,codigo_municipio,Total
5267,5106307,4.9
5268,5106315,8.4
5269,5106372,4.2
5270,5106422,5.2
5271,5106455,3.6
5272,5106505,6
5273,5106653,7.8
5274,5106703,9
5275,5106752,5.9
5276,5106778,6.3
5277,5106802,3
5278,5106828,9.1
5279,5106851,7.4
5280,5107008,9
5281,5107040,5.7
5282,5107065,7
5283,5107107,4.9
5284,5107156,2.5
5285,5107180,5.9
5286,5107198,1.2
5287,5107206,8.9
5288,5107248,15.3
5289,5107263,4.1
5290,5107297,6.3
5291,5107305,2.5
5292,5107354,6.6
5293,5107404,3.3
5294,5107578,5.6
5295,5107602,4.1
5296,5107701,6.8
5297,5107743,18.8
5298,5107750,1.8
5299,5107768,4.1
5300,5107776,10.4
5301,5107792,15
5302,5107800,7.1
5303,5107859,11.6
5304,5107875,7.2
5305,5107883,14.7
5306,5107909,9.3
5307,5107925,3.2
5308,5107941,6
5309,5107958,4.8
5310,5108006,2.6
5311,5108055,5
5312,5108105,6.2
5313,5108204,4.2
5314,5108303,11.1
5315,5108352,3.5
5316,5108402,5.8
5317,5108501,6
5318,5108600,13.5
5319,5108808,4.3
5320,5108857,3.5
5321,5108907,3.5
5322,5108956,3.7
5323,5200050,11.1
5324,5200100,8.5
5325,5200134,7.2
5326,5200159,9.3
5327,5200175,11.7
5328,5200209,4.8
5329,5200258,14.4
5330,5200308,6.4
5331,5200506,6.8
5332,5200555,5.8
5333,5200605,18.2
5334,5200803,6.3
5335,5200829,10.9
5336,5200852,7
5337,5200902,6.6
5338,5201108,10
5339,5201207,4.4
5340,5201306,3.2
5341,5201405,10.3
5342,5201454,10.5
5343,5201504,7.1
5344,5201603,4.8
5345,5201702,8.9
5346,5201801,12.9
5347,5202155,5.8
5348,5202353,2.9
5349,5202502,9.1
5350,5202601,2.1
5351,5202809,5.7
5352,5203104,6.3
5353,5203203,4.5
5354,5203302,7.2
5355,5203401,7.7
5356,5203500,7
5357,5203559,8.3
5358,5203575,7.5
5359,5203609,12.2
5360,5203807,11.5
5361,5203906,6.1
5362,5203939,4.5
5363,5203962,6.9
5364,5204003,7
5365,5204102,8.9
5366,5204201,4.9
5367,5204250,5.7
5368,5204300,9.4
5369,5204409,5.8
5370,5204508,11.5
5371,5204557,12.3
5372,5204607,4.6
5373,5204656,5
5374,5204706,8.8
5375,5204805,10.8
5376,5204854,8.9
5377,5204904,8.2
5378,5204953,3.9
5379,5205000,3.9
5380,5205059,16.7
5381,5205109,9.4
5382,5205208,11.2
5383,5205307,17.2
5384,5205406,1.9
5385,5205455,6
5386,5205471,8.2
5387,5205497,13.9
5388,5205513,8.9
5389,5205521,10.1
5390,5205703,3.7
5391,5205802,11.5
5392,5205901,5.6
5393,5206206,11.9
5394,5206305,14
5395,5206404,3.4
5396,5206503,3
5397,5206602,13.5
5398,5206701,7.8
5399,5206800,4.9
5400,5206909,18.2
5401,5207105,7.8
5402,5207253,10.5
5403,5207352,12.6
5404,5207402,4.1
5405,5207501,5
5406,5207535,9.9
5407,5207600,4.8
5408,5207808,3.6
5409,5207907,12.9
5410,5208004,9.8
5411,5208103,4
5412,5208152,12.5
5413,5208301,10.8
5414,5208400,8.2
5415,5208509,3.3
5416,5208608,2.3
5417,5208707,6
5418,5208806,9.9
5419,5208905,8.2
5420,5209101,16
5421,5209150,9.1
5422,5209200,6.5
5423,5209291,3.7
5424,5209408,9.5
5425,5209457,4.4
5426,5209606,3.1
5427,5209705,15.4
5428,5209804,2.3
5429,5209903,8.7
5430,5209937,6.5
5431,5209952,5.6
5432,5210000,3.8
5433,5210109,12.9
5434,5210158,1.5
5435,5210208,4.1
5436,5210307,8.3
5437,5210406,3.7
5438,5210562,4.5
5439,5210604,3.6
5440,5210802,9.1
5441,5210901,6.2
5442,5211008,8.2
5443,5211206,4.2
5444,5211305,6.8
5445,5211404,5.4
5446,5211503,8.2
5447,5211602,1.3
5448,5211701,3.6
5449,5211800,3.1
5450,5211909,9.8
5451,5212006,3.3
5452,5212055,2.6
5453,5212105,11.8
5454,5212204,5.3
5455,5212253,5.5
5456,5212303,15.2
5457,5212501,14.6
5458,5212600,5.2
5459,5212709,12.4
5460,5212808,6.6
5461,5212907,7.7
5462,5212956,6.7
5463,5213004,4.4
5464,5213053,12.9
5465,5213087,5.5
5466,5213103,11.3
5467,5213400,21.2
5468,5213509,10.1
5469,5213707,4.6
5470,5213756,9.7
5471,5213772,7.2
5472,5213806,9.2
5473,5213855,5.3
5474,5213905,4.2
5475,5214002,12.6
5476,5214051,11.4
5477,5214101,6.6
5478,5214408,8
5479,5214507,6.3
5480,5214606,7.9
5481,5214705,3.1
5482,5214804,6
5483,5214838,14.9
5484,5214861,3.2
5485,5214879,3.5
5486,5214903,9.9
5487,5215009,7
5488,5215207,2
5489,5215231,19.8
5490,5215256,10.7
5491,5215306,7.7
5492,5215405,6
5493,5215504,8.9
5494,5215603,14.5
5495,5215652,2.5
5496,5215702,6.8
5497,5215801,9.5
5498,5215900,3.6
5499,5216007,10.3
5500,5216304,13.6
5501,5216403,10.2
5502,5216452,12.9
5503,5216809,5.6
5504,5216908,7.1
5505,5217104,13.8
5506,5217203,4.3
5507,5217302,9.4
5508,5217401,11.8
5509,5217609,20.3
5510,5217708,9.1
5511,5218003,8.4
5512,5218052,16.1
5513,5218102,15.8
5514,5218300,7.5
5515,5218391,6.3
5516,5218508,4.8
5517,5218607,3
5518,5218706,2.3
5519,5218789,9.1
5520,5218805,5.7
5521,5218904,1.9
5522,5219001,3.3
5523,5219100,5.7
5524,5219209,8.4
5525,5219258,6.2
5526,5219308,4.5
5527,5219357,3.7
5528,5219407,13
5529,5219456,4.6
5530,5219506,2.6
5531,5219605,6.5
5532,5219704,5.6
5533,5219712,3.5
5534,5219738,6
5535,5219753,23
5536,5219803,9.1
5537,5219902,3.2
5538,5220009,15.1
5539,5220058,3.1
5540,5220108,4.4
5541,5220157,10.3
5542,5220207,10.1
5543,5220264,4.8
5544,5220280,4.5
5545,5220405,17.1
5546,5220454,13.6
5547,5220504,7.3
5548,5220603,7.5
5549,5220686,10.7
5550,5220702,5.5
5551,5221007,4.2
5552,5221080,11.7
5553,5221197,18
5554,5221304,11.2
5555,5221403,7
5556,5221452,7.4
5557,5221502,2.9
5558,5221551,8.6
5559,5221577,15.3
5560,5221601,4
5561,5221700,2.9
5562,5221809,8.4
5563,5221858,14.5
5564,5221908,6.4
5565,5222005,7.7
5566,5222054,12.8
5567,5222203,15.8
5568,5222302,5
5569,5300108,11.3
