,codigo_municipio,Total
5270,5106422,5.5
5271,5106455,4.3
5272,5106505,6.7
5273,5106653,9.5
5274,5106703,7.7
5275,5106752,6.4
5276,5106778,6.6
5277,5106802,5.4
5278,5106828,9.8
5279,5106851,10.8
5280,5107008,7
5281,5107040,6.9
5282,5107065,6.7
5283,5107107,4.5
5284,5107156,3.2
5285,5107180,6.4
5286,5107198,4
5287,5107206,7.9
5288,5107248,11.2
5289,5107263,6.2
5290,5107297,7.5
5291,5107305,3.1
5292,5107354,8.6
5293,5107404,4.4
5294,5107578,13.8
5295,5107602,5.1
5296,5107701,6.6
5297,5107743,16.9
5298,5107750,1.9
5299,5107768,2.5
5300,5107776,11
5301,5107792,13.3
5302,5107800,7.9
5303,5107859,13.7
5304,5107875,8.6
5305,5107883,16
5306,5107909,9.9
5307,5107925,5
5308,5107941,6.3
5309,5107958,4.1
5310,5108006,3.5
5311,5108055,6.7
5312,5108105,5.3
5313,5108204,3.7
5314,5108303,6.5
5315,5108352,3.1
5316,5108402,6.5
5317,5108501,6.3
5318,5108600,15.5
5319,5108808,8.7
5320,5108857,2.3
5321,5108907,4.5
5322,5108956,4.4
5323,5200050,22.5
5324,5200100,7.9
5325,5200134,7.1
5326,5200159,9.7
5327,5200175,11.7
5328,5200209,5.6
5329,5200258,14.9
5330,5200308,7.3
5331,5200506,12.3
5332,5200555,5.3
5333,5200605,19.9
5334,5200803,7.3
5335,5200829,13.2
5336,5200852,8
5337,5200902,5.6
5338,5201108,10.1
5339,5201207,5.5
5340,5201306,5.1
5341,5201405,10.1
5342,5201454,13.2
5343,5201504,7.6
5344,5201603,5.6
5345,5201702,9.3
5346,5201801,14.1
5347,5202155,6.1
5348,5202353,3.3
5349,5202502,8.8
5350,5202601,2.6
5351,5202809,6.9
5352,5203104,6
5353,5203203,5
5354,5203302,7
5355,5203401,9.4
5356,5203500,7.6
5357,5203559,7.6
5358,5203575,7.5
5359,5203609,9.6
5360,5203807,12.6
5361,5203906,5.9
5362,5203939,5
5363,5203962,7.8
5364,5204003,10.6
5365,5204102,11.2
5366,5204201,4.6
5367,5204250,4.8
5368,5204300,10.8
5369,5204409,6.2
5370,5204508,11.7
5371,5204557,10.3
5372,5204607,7.5
5373,5204656,5.4
5374,5204706,9
5375,5204805,11.5
5376,5204854,10.5
5377,5204904,20.3
5378,5204953,5.5
5379,5205000,3.2
5380,5205059,16
5381,5205109,9.6
5382,5205208,12.4
5383,5205307,17.3
5384,5205406,2.4
5385,5205455,8.3
5386,5205471,9.2
5387,5205497,14.1
5388,5205513,10
5389,5205521,5
5390,5205703,1.9
5391,5205802,13.4
5392,5205901,7.9
5393,5206206,12.4
5394,5206305,15.3
5395,5206404,3.7
5396,5206503,6
5397,5206602,7.9
5398,5206701,7.1
5399,5206800,5.8
5400,5206909,19
5401,5207105,14.9
5402,5207253,8.7
5403,5207352,11.9
5404,5207402,5
5405,5207501,5.4
5406,5207535,8.8
5407,5207600,2.9
5408,5207808,3
5409,5207907,15.8
5410,5208004,10.6
5411,5208103,5.6
5412,5208152,15.9
5413,5208301,13.7
5414,5208400,8.3
5415,5208509,3.4
5416,5208608,2.8
5417,5208707,4.7
5418,5208806,10.2
5419,5208905,8
5420,5209101,14.7
5421,5209150,10.2
5422,5209200,7.4
5423,5209291,2.9
5424,5209408,9.7
5425,5209457,10.7
5426,5209606,2.5
5427,5209705,15.4
5428,5209804,3.2
5429,5209903,9
5430,5209937,6
5431,5209952,6.4
5432,5210000,4.2
5433,5210109,13.2
5434,5210158,2.9
5435,5210208,4.3
5436,5210307,7.8
5437,5210406,5.5
5438,5210562,5.8
5439,5210604,4.8
5440,5210802,10.1
5441,5210901,8
5442,5211008,9.4
5443,5211206,5.2
5444,5211305,9.8
5445,5211404,5.5
5446,5211503,8.5
5447,5211602,1.3
5448,5211701,5
5449,5211800,3.1
5450,5211909,10
5451,5212006,2.7
5452,5212055,2.3
5453,5212105,10
5454,5212204,5.5
5455,5212253,4.4
5456,5212303,13.4
5457,5212501,14.6
5458,5212600,3.7
5459,5212709,12.6
5460,5212808,6.5
5461,5212907,8.9
5462,5212956,7.2
5463,5213004,6.7
5464,5213053,11.7
5465,5213087,6.9
5466,5213103,12.1
5467,5213400,1.3
5468,5213509,10.5
5469,5213707,5.1
5470,5213756,11.6
5471,5213772,7.6
5472,5213806,10.5
5473,5213855,5.9
5474,5213905,2.8
5475,5214002,12.8
5476,5214051,11.3
5477,5214101,6.7
5478,5214408,8.2
5479,5214507,6.7
5480,5214606,8.3
5481,5214705,3.4
5482,5214804,7.1
5483,5214838,14.5
5484,5214861,3.1
5485,5214879,3.8
5486,5214903,8
5487,5215009,9.6
5488,5215207,5.3
5489,5215231,20.3
5490,5215256,14.3
5491,5215306,10.7
5492,5215405,5.7
5493,5215504,9.5
5494,5215603,16.2
5495,5215652,3.4
5496,5215702,7.5
5497,5215801,10.5
5498,5215900,6.3
5499,5216007,10.6
5500,5216304,12.8
5501,5216403,12
5502,5216452,10.6
5503,5216809,6.2
5504,5216908,2.9
5505,5217104,14.7
5506,5217203,5.2
5507,5217302,9.8
5508,5217401,11.2
5509,5217609,21.4
5510,5217708,8
5511,5218003,11.3
5512,5218052,17.7
5513,5218102,18.2
5514,5218300,8.1
5515,5218391,5.3
5516,5218508,5.9
5517,5218607,3.7
5518,5218706,3.2
5519,5218789,10.4
5520,5218805,6.1
5521,5218904,3.3
5522,5219001,3.2
5523,5219100,6.5
5524,5219209,11.7
5525,5219258,7.3
5526,5219308,5
5527,5219357,4.8
5528,5219407,11.9
5529,5219456,4.8
5530,5219506,3.1
5531,5219605,5.3
5532,5219704,6.2
5533,5219712,5.6
5534,5219738,7.5
5535,5219753,22.9
5536,5219803,11.6
5537,5219902,4.2
5538,5220009,13.3
5539,5220058,5.7
5540,5220108,5
5541,5220157,11.5
5542,5220207,9.6
5543,5220264,7.7
5544,5220280,3.8
5545,5220405,18.1
5546,5220454,14.6
5547,5220504,10.9
5548,5220603,8.1
5549,5220686,9.6
5550,5220702,5.3
5551,5221007,3
5552,5221080,15.1
5553,5221197,13.7
5554,5221304,12.3
5555,5221403,7.4
5556,5221452,8.8
5557,5221502,4.3
5558,5221551,8.1
5559,5221577,14.2
5560,5221601,4.5
5561,5221700,2.5
5562,5221809,10
5563,5221858,13.9
5564,5221908,8.6
5565,5222005,9.6
5566,5222054,11.8
5567,5222203,17.7
5568,5222302,6.6
5569,5300108,11.5
